,Elements,Density_sum,Density_diff,Density_aver,Eneg_sum,Eneg_diff,Eneg_aver,Magnetic_sum,Magnetic_diff,Melting_sum,Melting_diff,Melting_aver,Number_sum,Number_diff,Number_aver,Radius_sum,Radius_diff,Radius_aver,Vacancy_1_sum,Vacancy_1_diff,Vacancy_2_sum,Vacancy_2_diff,Vacancy_3_sum,Vacancy_3_diff,Valence_sum,Valence_diff,Valence_aver,Energy_binding
35,Be-Au,2.6874205844980943,2.2172808132147392,1.3437102922490471,2.169398907103825,0.4535519125683059,1.0846994535519126,0.021,0.259,1.5998012312619054,0.1230268061728736,0.7999006156309527,3.1923076923076925,2.8846153846153846,1.5961538461538465,2.031746031746032,0.2539682539682539,1.0158730158730158,0.5640000000000001,0.35,0.4409999999999999,0.153,0.13,0.146,1.625,1.125,0.8125,0.208
36,Be-U,2.662007623888184,2.1918678526048283,1.3310038119440917,1.786885245901639,0.0710382513661201,0.8934426229508197,-1.479,1.235,1.638903459128178,0.0839245783066007,0.8194517295640891,3.692307692307693,3.3846153846153846,1.8461538461538465,2.238095238095238,0.4603174603174603,1.119047619047619,1.355,1.141,0.373,0.085,0.065,0.0809999999999999,1.0,0.5,0.5,-0.152
37,Be-Np,2.801778907242694,2.331639135959339,1.400889453621347,1.5683060109289615,0.1475409836065573,0.7841530054644809,-2.916,2.668,1.367804985782514,0.3550230516522651,0.6839024928912569,3.730769230769231,3.423076923076923,1.8653846153846156,2.246031746031746,0.4682539682539682,1.123015873015873,1.393,1.179,0.391,0.103,0.047,0.063,1.125,0.625,0.5625,-0.13
38,B-B,0.5946632782719187,0.0,0.2973316391359593,2.2295081967213117,0.0,1.1147540983606556,-0.292,0.0,2.59520194351655,0.0,1.297600971758275,0.3846153846153846,0.0,0.1923076923076923,1.5555555555555556,0.0,0.7777777777777778,0.344,0.0,0.646,0.0,-0.13,0.0,0.75,0.0,0.375,0.028
39,B-Al,0.6404066073697585,0.0457433290978399,0.3202033036848792,1.9945355191256835,0.2349726775956283,0.9972677595628416,-0.202,0.056,1.813004444689838,0.7821974988267123,0.906502222344919,0.6923076923076923,0.3076923076923077,0.3461538461538461,1.9126984126984128,0.3571428571428571,0.9563492063492064,0.5209999999999999,0.177,0.343,0.303,-0.003,0.127,0.75,0.0,0.375,0.143
40,B-Si,0.5933418043202033,0.0013214739517153,0.2966709021601016,2.153005464480874,0.0765027322404372,1.076502732240437,-0.233,0.043,2.229136184192364,0.3660657593241863,1.114568092096182,0.7307692307692307,0.3461538461538461,0.3653846153846153,1.873015873015873,0.3174603174603174,0.9365079365079364,0.4669999999999999,0.123,0.448,0.198,-0.061,0.069,0.875,0.125,0.4375,-0.026
41,B-P,0.6391359593392629,0.0444726810673443,0.3195679796696314,2.3114754098360657,0.081967213114754,1.1557377049180328,-0.211,0.0789999999999999,1.6781050713634984,0.917096872153052,0.8390525356817492,0.7692307692307693,0.3846153846153846,0.3846153846153846,1.7936507936507935,0.238095238095238,0.8968253968253969,0.5409999999999999,0.197,0.579,0.067,-0.086,0.044,1.0,0.25,0.5,-0.044
42,B-S,0.5603557814485388,0.0343074968233799,0.2801778907242694,2.5245901639344264,0.2950819672131147,1.2622950819672132,-0.129,0.1589999999999999,1.5120282693316405,1.08317367418491,0.7560141346658201,0.8076923076923077,0.4230769230769231,0.4038461538461538,1.7857142857142858,0.2301587301587301,0.8928571428571429,0.7449999999999999,0.4009999999999999,0.7,0.0539999999999999,-0.061,0.069,1.125,0.375,0.5625,0.2
43,B-Sc,0.6772554002541296,0.0825921219822109,0.3386277001270648,1.85792349726776,0.3715846994535519,0.9289617486338798,-0.601,0.3429999999999999,2.2992573779090635,0.2959445656074869,1.1496286889545315,1.0,0.6153846153846154,0.5,2.063492063492064,0.5079365079365079,1.031746031746032,0.881,0.5369999999999999,0.202,0.444,0.015,0.145,0.75,0.0,0.375,0.407
44,B-Ti,0.8698856416772554,0.2752223634053368,0.4349428208386277,1.9562841530054644,0.2732240437158469,0.9781420765027322,-1.003,0.759,2.370482842392955,0.2247191011235955,1.1852414211964777,1.0384615384615383,0.6538461538461539,0.5192307692307693,1.9444444444444444,0.3888888888888889,0.9722222222222222,0.433,0.089,0.163,0.483,-0.049,0.081,0.875,0.125,0.4375,0.123
45,B-V,1.059720457433291,0.4650571791613723,0.5298602287166455,2.0054644808743167,0.2240437158469946,1.0027322404371584,-1.485,1.255,2.5029953344560085,0.0922066090605416,1.2514976672280045,1.0769230769230769,0.6923076923076923,0.5384615384615384,1.8412698412698407,0.2857142857142857,0.9206349206349206,0.2279999999999999,0.1159999999999999,0.237,0.409,-0.073,0.057,1.0,0.25,0.5,-0.043
46,B-Cr,1.2058449809402796,0.6111817026683609,0.6029224904701398,2.021857923497268,0.2076502732240437,1.010928961748634,-2.1020000000000003,1.876,2.5013389283052203,0.0938630152113298,1.2506694641526102,1.1153846153846154,0.7307692307692307,0.5576923076923077,1.7936507936507935,0.238095238095238,0.8968253968253969,0.2219999999999999,0.1219999999999999,0.328,0.318,-0.067,0.063,1.125,0.375,0.5625,-0.078
47,B-Mn,1.2249047013977128,0.6302414231257941,0.6124523506988564,1.9617486338797807,0.26775956284153,0.9808743169398906,-2.841,2.629,2.1363774397482262,0.4588245037683239,1.0681887198741131,1.1538461538461535,0.7692307692307693,0.5769230769230769,1.7857142857142858,0.2301587301587301,0.8928571428571429,0.304,0.0399999999999999,0.417,0.229,-0.046,0.084,1.25,0.5,0.625,0.047
48,B-Co,1.423125794155019,0.8284625158831003,0.7115628970775095,2.14207650273224,0.0874316939890711,1.07103825136612,1.501,1.765,2.2738591502636445,0.3213427932529056,1.1369295751318222,1.2307692307692308,0.8461538461538461,0.6153846153846154,1.7698412698412698,0.2142857142857142,0.8849206349206349,0.1619999999999999,0.182,0.436,0.21,-0.049,0.081,1.5,0.75,0.75,-0.045
49,B-Ni,1.4282083862770012,0.8335451080050826,0.7141041931385006,2.158469945355191,0.0710382513661202,1.0792349726775956,0.653,0.905,2.2517737349198024,0.3434282085967479,1.1258868674599012,1.2692307692307692,0.8846153846153846,0.6346153846153846,1.761904761904762,0.2063492063492063,0.8809523809523809,0.2769999999999999,0.0669999999999999,0.543,0.103,-0.019,0.111,1.625,0.875,0.8125,-0.004
50,B-Cu,1.4358322744599747,0.8411689961880561,0.7179161372299874,2.153005464480874,0.0765027322404372,1.076502732240437,-0.0129999999999999,0.245,2.047273831543494,0.5479281119730558,1.023636915771747,1.3076923076923077,0.9230769230769232,0.6538461538461539,1.7936507936507935,0.238095238095238,0.8968253968253969,0.426,0.082,0.542,0.104,-0.011,0.119,1.75,1.0,0.875,0.195
51,B-Zn,1.2038119440914867,0.6091486658195681,0.6019059720457434,2.0163934426229506,0.2131147540983607,1.0081967213114753,-0.205,0.061,1.6800524528614416,0.9151494906551086,0.8400262264307208,1.3461538461538465,0.9615384615384616,0.6730769230769231,1.8412698412698407,0.2857142857142857,0.9206349206349206,0.499,0.155,0.435,0.211,-0.022,0.108,1.875,1.125,0.9375,0.164
52,B-Ga,1.048284625158831,0.4536213468869123,0.5241423125794155,2.1038251366120218,0.1256830601092896,1.0519125683060109,-0.303,0.033,1.4648508406261216,1.1303511028904287,0.7324254203130608,1.3846153846153846,1.0,0.6923076923076923,1.8888888888888888,0.3333333333333333,0.9444444444444444,0.575,0.231,0.416,0.23,-0.025,0.105,0.75,0.0,0.375,0.126
53,B-Ge,0.9737484116899618,0.3790851334180433,0.4868742058449809,2.2131147540983607,0.0163934426229509,1.1065573770491803,-0.262,0.016,1.9664577754465395,0.6287441680700108,0.9832288877232698,1.4230769230769231,1.0384615384615383,0.7115384615384616,1.9206349206349207,0.365079365079365,0.9603174603174603,0.639,0.295,0.481,0.165,-0.034,0.096,0.875,0.125,0.4375,0.066
54,B-As,1.027954256670902,0.4332909783989835,0.5139771283354511,2.306010928961749,0.0765027322404372,1.1530054644808745,-0.2209999999999999,0.0649999999999999,1.8995113601855176,0.6956905833310327,0.9497556800927588,1.4615384615384617,1.0769230769230769,0.7307692307692307,1.9523809523809523,0.3968253968253968,0.9761904761904762,0.708,0.364,0.551,0.095,-0.054,0.076,1.0,0.25,0.5,0.04
55,B-Se,0.9096569250317662,0.3149936467598475,0.4548284625158831,2.5081967213114758,0.2786885245901638,1.2540983606557377,-0.1629999999999999,0.1229999999999999,1.5704386715622671,1.0247632719542832,0.7852193357811336,1.5,1.1153846153846154,0.75,1.8888888888888888,0.3333333333333333,0.9444444444444444,0.847,0.5030000000000001,0.631,0.015,-0.051,0.079,1.125,0.375,0.5625,0.159
56,B-Zr,1.1257941550190596,0.531130876747141,0.5628970775095298,1.8415300546448088,0.3879781420765027,0.9207650273224044,-0.526,0.28,2.4720757529746296,0.1231261905419208,1.2360378764873148,1.7307692307692308,1.3461538461538465,0.8653846153846154,2.0476190476190474,0.492063492063492,1.0238095238095235,0.917,0.573,0.232,0.414,0.0,0.13,0.875,0.125,0.4375,0.351
57,B-Nb,1.386277001270648,0.7916137229987293,0.693138500635324,1.989071038251366,0.2404371584699453,0.994535519125683,-0.8039999999999999,0.572,2.816056096954973,0.2208541534384231,1.4080280484774867,1.7692307692307692,1.3846153846153846,0.8846153846153846,1.9365079365079363,0.3809523809523809,0.9682539682539684,0.567,0.223,0.181,0.4649999999999999,-0.012,0.118,1.0,0.25,0.5,0.146
58,B-Mo,1.593392630241423,0.9987293519695044,0.7966963151207115,2.295081967213114,0.0655737704918033,1.147540983606557,-0.875,0.657,2.896115727576402,0.3009137840598515,1.448057863788201,1.807692307692308,1.4230769230769231,0.903846153846154,1.880952380952381,0.3253968253968254,0.9404761904761904,0.3419999999999999,0.0019999999999999,0.206,0.44,-0.039,0.091,1.125,0.375,0.5625,-0.009
59,B-Ru,1.834815756035578,1.2401524777636594,0.917407878017789,2.3169398907103824,0.0874316939890711,1.1584699453551912,0.0999999999999999,0.324,2.736548601717141,0.1413466582005907,1.3682743008585705,1.8846153846153848,1.5,0.9423076923076924,1.8412698412698407,0.2857142857142857,0.9206349206349206,0.294,0.0499999999999999,0.34,0.306,-0.018,0.112,1.375,0.625,0.6875,0.037
60,B-Rh,1.8729351969504449,1.278271918678526,0.9364675984752224,2.360655737704918,0.1311475409836064,1.180327868852459,0.4599999999999999,0.708,2.5322585097866,0.0629434337299505,1.2661292548933,1.9230769230769231,1.5384615384615383,0.9615384615384616,1.8412698412698407,0.2857142857142857,0.9206349206349206,0.3289999999999999,0.0149999999999999,0.433,0.213,0.001,0.131,1.5,0.75,0.75,0.068
61,B-Pd,1.8221092757306223,1.227445997458704,0.9110546378653112,2.3169398907103824,0.0874316939890711,1.1584699453551912,0.209,0.465,2.306876846202689,0.2883250973138613,1.1534384231013446,1.9615384615384612,1.5769230769230769,0.9807692307692308,1.865079365079365,0.3095238095238095,0.9325396825396826,0.4659999999999999,0.122,0.54,0.106,0.0409999999999999,0.1709999999999999,1.625,0.875,0.8125,0.119
62,B-Sn,1.2232528589580685,0.6285895806861499,0.6116264294790342,2.185792349726776,0.0437158469945355,1.092896174863388,-0.323,0.0529999999999999,1.576473511304972,1.0187284322115784,0.788236755652486,2.1153846153846154,1.7307692307692308,1.0576923076923077,2.071428571428572,0.5158730158730159,1.0357142857142858,0.93,0.5860000000000001,0.437,0.209,0.044,0.174,0.875,0.125,0.4375,0.225
63,B-Sb,1.1461245235069886,0.5514612452350699,0.5730622617534943,2.2349726775956285,0.0054644808743168,1.1174863387978142,-0.236,0.042,1.796608784473953,0.7985931590425972,0.8983043922369764,2.1538461538461537,1.7692307692307692,1.0769230769230769,2.095238095238096,0.5396825396825397,1.0476190476190477,0.921,0.577,0.454,0.192,-0.0069999999999999,0.123,1.0,0.25,0.5,0.126
64,B-Te,1.0891994917407877,0.4945362134688691,0.5445997458703938,2.2622950819672134,0.0327868852459016,1.1311475409836067,-0.2149999999999999,0.0669999999999999,1.696607128067802,0.8985948154487481,0.8483035640339011,2.1923076923076925,1.807692307692308,1.0961538461538465,2.0476190476190474,0.492063492063492,1.0238095238095235,0.973,0.629,0.519,0.127,-0.034,0.096,1.125,0.375,0.5625,0.109
65,B-Hf,1.9872935196950443,1.392630241423126,0.9936467598475224,1.8251366120218575,0.4043715846994535,0.9125683060109288,-0.629,0.387,2.681335063357535,0.086133119840985,1.3406675316787675,2.9615384615384617,2.576923076923077,1.4807692307692308,2.0396825396825395,0.4841269841269841,1.0198412698412698,0.8180000000000001,0.474,0.175,0.471,0.0079999999999999,0.138,0.875,0.125,0.4375,0.31
66,B-Ta,2.381194409148665,1.7865311308767469,1.1905972045743327,1.9344262295081969,0.2950819672131147,0.9672131147540984,-0.817,0.589,3.1142092040968445,0.5190072605802942,1.5571046020484225,3.0,2.6153846153846154,1.5,1.9365079365079363,0.3809523809523809,0.9682539682539684,0.493,0.149,0.143,0.503,-0.025,0.105,1.0,0.25,0.5,0.088
67,B-W,2.7496823379923763,2.1550190597204577,1.374841168996188,2.043715846994536,0.185792349726776,1.0218579234972678,-0.821,0.611,3.3334069513844797,0.7382050078679292,1.6667034756922396,3.0384615384615383,2.6538461538461537,1.5192307692307692,1.880952380952381,0.3253968253968254,0.9404761904761904,0.301,0.0429999999999999,0.174,0.472,-0.049,0.081,1.125,0.375,0.5625,-0.068
68,B-Re,2.940279542566709,2.34561626429479,1.4701397712833546,2.153005464480874,0.0765027322404372,1.076502732240437,-0.656,0.4600000000000001,3.2069679485409823,0.611766005024432,1.6034839742704912,3.076923076923077,2.6923076923076925,1.5384615384615383,1.865079365079365,0.3095238095238095,0.9325396825396826,0.249,0.0949999999999999,0.235,0.411,-0.055,0.075,1.25,0.5,0.625,-0.117
69,B-Os,3.167369758576874,2.5727064803049555,1.583684879288437,2.3169398907103824,0.0874316939890711,1.1584699453551912,-0.256,0.052,3.1230433702343814,0.5278414267178312,1.5615216851171907,3.1153846153846154,2.730769230769231,1.5576923076923077,1.8492063492063493,0.2936507936507936,0.9246031746031746,0.263,0.0809999999999999,0.307,0.339,-0.045,0.085,1.375,0.625,0.6875,-0.072
70,B-Ir,3.1641931385006354,2.569529860228717,1.5820965692503175,2.3169398907103824,0.0874316939890711,1.1584699453551912,0.286,0.516,2.798939900063496,0.2037379565469453,1.3994699500317478,3.1538461538461537,2.769230769230769,1.5769230769230769,1.8571428571428568,0.3015873015873015,0.9285714285714286,0.307,0.0369999999999999,0.404,0.242,-0.008,0.122,1.5,0.75,0.75,0.002
71,B-Pt,3.029224904701397,2.434561626429479,1.5146124523506987,2.3169398907103824,0.0874316939890711,1.1584699453551912,0.2309999999999999,0.481,2.424702537062088,0.1704994064544627,1.2123512685310438,3.1923076923076925,2.8076923076923075,1.5961538461538465,1.880952380952381,0.3253968253968254,0.9404761904761904,0.434,0.09,0.528,0.118,0.0289999999999999,0.159,1.625,0.875,0.8125,0.01
72,B-Au,2.7496823379923763,2.1550190597204577,1.374841168996188,2.426229508196721,0.1967213114754097,1.2131147540983604,0.007,0.267,2.035988184302791,0.5592137592137593,1.0179940921513957,3.230769230769231,2.8461538461538463,1.6153846153846154,1.9206349206349207,0.365079365079365,0.9603174603174603,0.629,0.285,0.62,0.026,0.073,0.203,1.75,1.0,0.875,0.145
73,B-U,2.7242693773824653,2.1296060991105468,1.3621346886912329,2.043715846994536,0.185792349726776,1.0218579234972678,-1.664,1.408,2.075090412169064,0.5201115313474863,1.0375452060845318,3.730769230769231,3.3461538461538463,1.8653846153846156,2.126984126984127,0.5714285714285714,1.0634920634920637,1.42,1.076,0.552,0.094,0.0079999999999999,0.138,1.125,0.375,0.5625,0.244
74,B-Np,2.8640406607369755,2.269377382465057,1.4320203303684875,1.8251366120218575,0.4043715846994535,0.9125683060109288,-3.006,2.752,1.8039919388234,0.7912100046931507,0.9019959694116998,3.769230769230769,3.3846153846153846,1.8846153846153848,2.134920634920635,0.5793650793650794,1.0674603174603174,1.458,1.114,0.5700000000000001,0.076,-0.01,0.12,1.25,0.5,0.625,0.38
75,Al-Al,0.6861499364675985,0.0,0.3430749682337992,1.7595628415300546,0.0,0.8797814207650273,-0.138,0.0,1.0308069458631255,0.0,0.5154034729315627,1.0,0.0,0.5,2.2698412698412698,0.0,1.1349206349206349,0.698,0.0,0.04,0.0,0.124,0.0,0.75,0.0,0.375,-0.054
76,Al-Si,0.6390851334180432,0.0470648030495552,0.3195425667090216,1.9180327868852456,0.1584699453551911,0.9590163934426228,-0.151,0.0109999999999999,1.4469386853656516,0.4161317395025261,0.7234693426828258,1.0384615384615383,0.0384615384615384,0.5192307692307693,2.2301587301587302,0.0396825396825396,1.1150793650793651,0.6439999999999999,0.0539999999999999,0.145,0.105,0.066,0.0579999999999999,0.875,0.125,0.4375,-0.14
77,Al-P,0.684879288437103,0.0012706480304955,0.3424396442185515,2.076502732240437,0.3169398907103824,1.0382513661202184,-0.125,0.023,0.895907572536786,0.1348993733263396,0.447953786268393,1.0769230769230769,0.0769230769230769,0.5384615384615384,2.1507936507936507,0.119047619047619,1.0753968253968254,0.718,0.02,0.276,0.236,0.0409999999999999,0.083,1.0,0.25,0.5,-0.147
78,Al-S,0.6060991105463785,0.0800508259212198,0.3030495552731893,2.289617486338798,0.5300546448087431,1.144808743169399,-0.0569999999999999,0.099,0.7298307705049278,0.3009761753581977,0.3649153852524639,1.1153846153846154,0.1153846153846153,0.5576923076923077,2.142857142857143,0.1269841269841269,1.0714285714285714,0.922,0.2239999999999999,0.397,0.357,0.066,0.0579999999999999,1.125,0.375,0.5625,0.026
79,Al-Sc,0.7229987293519695,0.036848792884371,0.3614993646759847,1.6229508196721312,0.1366120218579234,0.8114754098360656,-0.581,0.435,1.5170598790823508,0.4862529332192254,0.7585299395411754,1.3076923076923077,0.3076923076923077,0.6538461538461539,2.4206349206349205,0.1507936507936507,1.2103174603174602,1.0579999999999998,0.36,-0.1009999999999999,0.141,0.142,0.018,0.75,0.0,0.375,-0.128
80,Al-Ti,0.9156289707750952,0.2294790343074968,0.4578144853875476,1.7213114754098362,0.0382513661202186,0.8606557377049181,-0.983,0.843,1.5882853435662423,0.5574783977031168,0.7941426717831211,1.3461538461538465,0.3461538461538461,0.6730769230769231,2.3015873015873014,0.0317460317460317,1.1507936507936507,0.61,0.0879999999999999,-0.14,0.18,0.078,0.046,0.875,0.125,0.4375,-0.196
81,Al-V,1.1054637865311308,0.4193138500635324,0.5527318932655654,1.7704918032786885,0.0109289617486337,0.8852459016393442,-1.466,1.332,1.7207978356292963,0.6899908897661707,0.8603989178146482,1.3846153846153846,0.3846153846153846,0.6923076923076923,2.1984126984126986,0.0714285714285714,1.0992063492063493,0.4049999999999999,0.293,-0.0659999999999999,0.106,0.054,0.07,1.0,0.25,0.5,-0.187
82,Al-Cr,1.2515883100381195,0.565438373570521,0.6257941550190598,1.786885245901639,0.0273224043715846,0.8934426229508197,-1.999,1.873,1.719141429478508,0.6883344836153825,0.8595707147392541,1.4230769230769231,0.4230769230769231,0.7115384615384616,2.1507936507936507,0.119047619047619,1.0753968253968254,0.3989999999999999,0.299,0.025,0.015,0.06,0.064,1.125,0.375,0.5625,-0.098
83,Al-Mn,1.2706480304955527,0.5844980940279542,0.6353240152477764,1.726775956284153,0.0327868852459016,0.8633879781420765,-2.358,2.236,1.3541799409215138,0.3233729950583884,0.6770899704607569,1.4615384615384617,0.4615384615384615,0.7307692307692307,2.142857142857143,0.1269841269841269,1.0714285714285714,0.481,0.2169999999999999,0.114,0.074,0.081,0.043,1.25,0.5,0.625,0.056
84,Al-Co,1.4688691232528588,0.7827191867852604,0.7344345616264294,1.907103825136612,0.1475409836065572,0.953551912568306,1.52,1.662,1.4916616514369323,0.4608547055738067,0.7458308257184662,1.5384615384615383,0.5384615384615384,0.7692307692307693,2.126984126984127,0.1428571428571428,1.0634920634920637,0.3389999999999999,0.359,0.133,0.093,0.078,0.046,1.5,0.75,0.75,0.039
85,Al-Ni,1.4739517153748414,0.7878017789072427,0.7369758576874207,1.9234972677595628,0.1639344262295081,0.9617486338797814,0.7030000000000001,0.841,1.46957623609309,0.4387692902299644,0.734788118046545,1.5769230769230769,0.5769230769230769,0.7884615384615384,2.119047619047619,0.1507936507936507,1.0595238095238095,0.4539999999999999,0.244,0.24,0.2,0.108,0.016,1.625,0.875,0.8125,0.168
86,Al-Cu,1.4815756035578145,0.7954256670902161,0.7407878017789072,1.9180327868852456,0.1584699453551911,0.9590163934426228,0.0519999999999999,0.192,1.265076332716782,0.2342693868536565,0.632538166358391,1.6153846153846154,0.6153846153846154,0.8076923076923077,2.1507936507936507,0.119047619047619,1.0753968253968254,0.603,0.0949999999999999,0.239,0.199,0.1159999999999999,0.008,1.75,1.0,0.875,0.236
87,Al-Zn,1.2495552731893265,0.5634053367217281,0.6247776365946632,1.7814207650273222,0.0218579234972676,0.8907103825136611,-0.142,0.0019999999999999,0.8978549540347291,0.1329519918283963,0.4489274770173646,1.6538461538461535,0.6538461538461539,0.8269230769230769,2.1984126984126986,0.0714285714285714,1.0992063492063493,0.6759999999999999,0.0219999999999999,0.132,0.092,0.105,0.019,1.875,1.125,0.9375,0.065
88,Al-Ga,1.0940279542566709,0.4078780177890724,0.5470139771283354,1.8688524590163933,0.1092896174863387,0.9344262295081966,-0.23,0.09,0.6826533417994092,0.3481536040637164,0.3413266708997046,1.6923076923076923,0.6923076923076923,0.8461538461538461,2.246031746031746,0.0238095238095238,1.123015873015873,0.752,0.054,0.113,0.073,0.102,0.022,0.75,0.0,0.375,-0.069
89,Al-Ge,1.019491740787802,0.3333418043202033,0.509745870393901,1.978142076502732,0.2185792349726774,0.989071038251366,-0.178,0.0379999999999999,1.1842602766198271,0.1534533307567016,0.5921301383099136,1.7307692307692308,0.7307692307692307,0.8653846153846154,2.2777777777777777,0.0079365079365079,1.1388888888888888,0.8160000000000001,0.118,0.178,0.138,0.093,0.031,0.875,0.125,0.4375,-0.152
90,Al-As,1.073697585768742,0.3875476493011435,0.5368487928843709,2.07103825136612,0.3114754098360656,1.03551912568306,-0.133,0.0109999999999999,1.1173138613588052,0.0865069154956796,0.5586569306794026,1.7692307692307692,0.7692307692307693,0.8846153846153846,2.3095238095238093,0.0396825396825396,1.1547619047619049,0.885,0.187,0.248,0.208,0.073,0.051,1.0,0.25,0.5,-0.218
91,Al-Se,0.955400254129606,0.2692503176620076,0.477700127064803,2.273224043715847,0.5136612021857921,1.1366120218579234,-0.079,0.0669999999999999,0.7882411727355547,0.2425657731275708,0.3941205863677773,1.807692307692308,0.8076923076923077,0.903846153846154,2.246031746031746,0.0238095238095238,1.123015873015873,1.024,0.326,0.328,0.288,0.076,0.048,1.125,0.375,0.5625,-0.184
92,Al-Zr,1.1715374841168995,0.4853875476493011,0.5857687420584498,1.6065573770491806,0.1530054644808743,0.8032786885245903,-0.492,0.352,1.689878254147917,0.6590713082847914,0.8449391270739585,2.0384615384615383,1.0384615384615383,1.0192307692307692,2.4047619047619047,0.1349206349206349,1.2023809523809523,1.094,0.396,-0.071,0.111,0.127,0.003,0.875,0.125,0.4375,-0.268
93,Al-Nb,1.4320203303684875,0.7458703939008895,0.7160101651842439,1.7540983606557377,0.0054644808743169,0.8770491803278688,-0.778,0.6439999999999999,2.033858598128261,1.0030516522651354,1.0169292990641303,2.076923076923077,1.0769230769230769,1.0384615384615383,2.293650793650793,0.0238095238095238,1.1468253968253967,0.744,0.046,-0.1219999999999999,0.1619999999999999,0.1149999999999999,0.009,1.0,0.25,0.5,-0.257
94,Al-Mo,1.639135959339263,0.9529860228716645,0.8195679796696315,2.060109289617486,0.3005464480874317,1.030054644808743,-0.8600000000000001,0.732,2.1139182287496894,1.083111282886564,1.056959114374845,2.1153846153846154,1.1153846153846154,1.0576923076923077,2.238095238095238,0.0317460317460317,1.119047619047619,0.519,0.1789999999999999,-0.097,0.137,0.088,0.036,1.125,0.375,0.5625,-0.21
95,Al-Ru,1.8805590851334184,1.1944091486658193,0.9402795425667092,2.0819672131147544,0.3224043715846995,1.0409836065573772,0.034,0.16,1.9543511028904288,0.9235441570273032,0.9771755514452144,2.1923076923076925,1.1923076923076923,1.0961538461538465,2.1984126984126986,0.0714285714285714,1.0992063492063493,0.471,0.2269999999999999,0.037,0.0029999999999999,0.109,0.015,1.375,0.625,0.6875,0.028
96,Al-Rh,1.9186785260482848,1.232528589580686,0.9593392630241424,2.125683060109289,0.3661202185792348,1.0628415300546448,0.473,0.605,1.7500610109598873,0.7192540650967618,0.8750305054799437,2.230769230769231,1.2307692307692308,1.1153846153846154,2.1984126984126986,0.0714285714285714,1.0992063492063493,0.506,0.1919999999999999,0.13,0.09,0.128,0.004,1.5,0.75,0.75,0.132
97,Al-Pd,1.8678526048284625,1.181702668360864,0.9339263024142312,2.0819672131147544,0.3224043715846995,1.0409836065573772,0.254,0.39,1.5246793473759763,0.493872401512851,0.7623396736879882,2.269230769230769,1.2692307692307692,1.1346153846153846,2.2222222222222223,0.0476190476190476,1.1111111111111112,0.643,0.0549999999999999,0.237,0.197,0.1679999999999999,0.044,1.625,0.875,0.8125,0.213
98,Al-Sn,1.2689961880559084,0.58284625158831,0.6344980940279542,1.950819672131148,0.1912568306010928,0.975409836065574,-0.249,0.1109999999999999,0.7942760124782595,0.2365309333848659,0.3971380062391297,2.423076923076923,1.4230769230769231,1.2115384615384617,2.4285714285714284,0.1587301587301587,1.2142857142857142,1.107,0.409,0.134,0.094,0.1709999999999999,0.047,0.875,0.125,0.4375,-0.215
99,Al-Sb,1.1918678526048283,0.5057179161372299,0.5959339263024142,2.0,0.2404371584699452,1.0,-0.155,0.015,1.0144112856472407,0.0163956602158849,0.5072056428236204,2.4615384615384617,1.4615384615384617,1.2307692307692308,2.452380952380953,0.1825396825396825,1.2261904761904765,1.098,0.4,0.151,0.111,0.12,0.0039999999999999,1.0,0.25,0.5,-0.349
100,Al-Te,1.1349428208386276,0.4487928843710292,0.5674714104193138,2.0273224043715845,0.26775956284153,1.0136612021857925,-0.132,0.0099999999999999,0.9144096292410898,0.1163973166220357,0.4572048146205449,2.5,1.5,1.25,2.4047619047619047,0.1349206349206349,1.2023809523809523,1.15,0.452,0.216,0.176,0.093,0.031,1.125,0.375,0.5625,-0.43
101,Al-Hf,2.0330368487928845,1.346886912325286,1.0165184243964422,1.5901639344262295,0.1693989071038251,0.7950819672131147,-0.609,0.469,1.8991375645308228,0.8683306186676973,0.9495687822654114,3.269230769230769,2.269230769230769,1.6346153846153846,2.3968253968253967,0.1269841269841269,1.1984126984126984,0.995,0.297,-0.128,0.1679999999999999,0.135,0.0109999999999999,0.875,0.125,0.4375,-0.275
102,Al-Ta,2.4269377382465054,1.7407878017789071,1.2134688691232527,1.6994535519125684,0.0601092896174863,0.8497267759562842,-0.8029999999999999,0.671,2.332011705270132,1.3012047594070066,1.1660058526350658,3.3076923076923075,2.3076923076923075,1.6538461538461535,2.293650793650793,0.0238095238095238,1.1468253968253967,0.6699999999999999,0.0279999999999999,-0.16,0.1999999999999999,0.102,0.022,1.0,0.25,0.5,-0.314
103,Al-W,2.795425667090216,2.1092757306226178,1.397712833545108,1.8087431693989071,0.0491803278688523,0.9043715846994536,-0.812,0.6859999999999999,2.551209452557767,1.5204025066946416,1.2756047262788834,3.3461538461538463,2.3461538461538463,1.6730769230769231,2.238095238095238,0.0317460317460317,1.119047619047619,0.478,0.2199999999999999,-0.129,0.1689999999999999,0.078,0.046,1.125,0.375,0.5625,-0.292
104,Al-Re,2.9860228716645487,2.2998729351969507,1.4930114358322744,1.9180327868852456,0.1584699453551911,0.9590163934426228,-0.6719999999999999,0.55,2.424770449714269,1.3939635038511442,1.2123852248571347,3.3846153846153846,2.3846153846153846,1.6923076923076923,2.2222222222222223,0.0476190476190476,1.1111111111111112,0.426,0.2719999999999999,-0.0679999999999999,0.108,0.072,0.052,1.25,0.5,0.625,-0.211
